"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"30193705",2018,NA,"Oxytocin and Rodent Models of Addiction.","S0074-7742(18)30036-9 [pii]; 10.1016/bs.irn.2018.07.007 [doi]","Interest for the use of oxytocin as a treatment for addiction began over 40years ","Leong, Kah-Chung; Cox, Stewart; King, Courtney; Becker, Howard; Reichel, Carmela M","Department of Neurosciences, Medical University of South Carolina, Charleston, ; Department of Neurosciences, Medical University of South Carolina, Charleston, ; Department of Neurosciences, Medical University of South Carolina, Charleston, ; Department of Neurosciences, Medical University of South Carolina, Charleston, ; Department of Neurosciences, Medical University of South Carolina, Charleston, ","eng","Journal Article; Review","Int Rev Neurobiol",NA,"International review of neurobiology"
"30076855",2019,"Jan","Prenatal ethanol exposure increases risk of psychostimulant addiction.","S0166-4328(18)30625-9 [pii]; 10.1016/j.bbr.2018.07.030 [doi]","Prenatal ethanol exposure (PE) causes many cognitive and behavioral deficits ","Wang, Ruixiang; Shen, Ying-Ling; Hausknecht, Kathryn A; Chang, Lawrence; Haj-Dahmane, Samir; Vezina, Paul; Shen, Roh-Yu","Research Institute on Addictions and Department of Pharmacology and Toxicology, ; Research Institute on Addictions and Department of Pharmacology and Toxicology, ; Research Institute on Addictions and Department of Pharmacology and Toxicology, ; Research Institute on Addictions and Department of Pharmacology and Toxicology, ; Research Institute on Addictions and Department of Pharmacology and Toxicology, ; Department of Psychiatry and Behavioral Neuroscience, The University of Chicago, ; Research Institute on Addictions and Department of Pharmacology and Toxicology, ","eng","Journal Article; Research Support, N.I.H., Extramural","Behav Brain Res",NA,"Behavioural brain research"
"29409339",2018,"Dec","Ten myths about work addiction.","10.1556/2006.7.2018.05 [doi]","BACKGROUND AND AIMS: Research into work addiction has steadily grown over the ","Griffiths, Mark D; Demetrovics, Zsolt; Atroszko, Pawel A","1 Psychology Department, Nottingham Trent University , Nottingham, UK.; 2 Department of Clinical Psychology and Addiction, Institute of Psychology, ELTE ; 3 Department of Psychometrics and Statistics, Institute of Psychology, University ","eng","Journal Article; Review","J Behav Addict",NA,"Journal of behavioral addictions"
"27842448",2016,"Dec","The relationship between study addiction and work addiction: A cross-cultural ","10.1556/2006.5.2016.076 [doi]","Aims Recent empirical studies investigating ""study addiction"" have conceptualized ","Atroszko, Pawel A; Andreassen, Cecilie Schou; Griffiths, Mark D; Pallesen, Stale","1 Institute of Psychology, University of Gdansk , Gdansk, Poland.; 2 Department of Clinical Psychology, University of Bergen , Bergen, Norway.; 3 Division of Psychology, Nottingham Trent University , Nottingham, UK.; 4 Department of Psychosocial Science, University of Bergen , Bergen, Norway.","eng","Comparative Study; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"27699938",2016,"Oct","Kappa-Opioid Antagonists for Psychiatric Disorders: From Bench to Clinical ","10.1002/da.22500 [doi]","Kappa-opioid receptor (KOR) antagonists are currently being considered for the ","Carlezon, William A Jr; Krystal, Andrew D","Department of Psychiatry, Harvard Medical School, McLean Hospital, Belmont, ; Department of Psychiatry and Behavioral Sciences, Duke University School of ","eng","Journal Article; Review","Depress Anxiety",NA,"Depression and anxiety"
"27156381",2016,"Jun","Study Addiction: A Cross-Cultural Longitudinal Study Examining Temporal Stability ","10.1556/2006.5.2016.024 [doi]","Background and aims ""Study addiction"" has recently been conceptualized as a ","Atroszko, Pawel Andrzej; Andreassen, Cecilie Schou; Griffiths, Mark D; Pallesen, Stale","University of Gdansk , Gdansk, Poland.; Department of Psychosocial Science, University of Bergen , Bergen, Norway.; The Bergen Clinics Foundation , Bergen, Norway.; Nottigham Trent University , Nottingham, United Kingdom.; Department of Psychosocial Science, University of Bergen , Bergen, Norway.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"26822360",2016,NA,"Genetic imaging consortium for addiction medicine: From neuroimaging to genes.","S0079-6123(15)00132-6 [pii]; 10.1016/bs.pbr.2015.07.026 [doi]","Since the sample size of a typical neuroimaging study lacks sufficient ","Mackey, Scott; Kan, Kees-Jan; Chaarani, Bader; Alia-Klein, Nelly; Batalla, Albert; Brooks, Samantha; Cousijn, Janna; Dagher, Alain; de Ruiter, Michiel; Desrivieres, Sylvane; Feldstein Ewing, Sarah W; Goldstein, Rita Z; Goudriaan, Anna E; Heitzeg, Mary M; Hutchison, Kent; Li, Chiang-Shan R; London, Edythe D; Lorenzetti, Valentina; Luijten, Maartje; Martin-Santos, Rocio; Morales, Angelica M; Paulus, Martin P; Paus, Tomas; Pearlson, Godfrey; Schluter, Renee; Momenan, Reza; Schmaal, Lianne; Schumann, Gunter; Sinha, Rajita; Sjoerds, Zsuzsika; Stein, Dan J; Stein, Elliot A; Solowij, Nadia; Tapert, Susan; Uhlmann, Anne; Veltman, Dick; van Holst, Ruth; Walter, Henrik; Wright, Margaret J; Yucel, Murat; Yurgelun-Todd, Deborah; Hibar, Derrek P; Jahanshad, Neda; Thompson, Paul M; Glahn, David C; Garavan, Hugh; Conrod, Patricia","Departments of Psychiatry and Psychology, University of Vermont, Burlington, VT, ; Departments of Psychiatry and Psychology, University of Vermont, Burlington, VT, ; Departments of Psychiatry and Psychology, University of Vermont, Burlington, VT, ; Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; Department of Psychiatry and Psychology, Hospital Clinic, IDIBAPS, CIBERSAM, ; Department of Psychiatry and MRC Unit on Anxiety & Stress Disorders, University ; Department of Psychiatry and MRC Unit on Anxiety & Stress Disorders, University ; Montreal Neurological Institute, McGill University, Montreal, QC, Canada.; Department of Psychosocial Research and Epidemiology, Netherlands Cancer ; Institute of Psychiatry, King's College London, London, UK.; Department of Psychiatry, Oregon Health & Science University, Portland, OR, USA.; Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; Department of Psychiatry and MRC Unit on Anxiety & Stress Disorders, University ; Department of Psychiatry, University of Michigan, Ann Arbor, MI, USA.; Department of Psychology and Neuroscience, University of Colorado Boulder, ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; School of Psychological Sciences, Monash Institute of Cognitive and Clinical ; Behavioural Science Institute, Radboud University, Nijmegen, The Netherlands.; Department of Psychiatry and Psychology, Hospital Clinic, IDIBAPS, CIBERSAM, ; David Geffen School of Medicine, University of California at Los Angeles, Los ; VA San Diego Healthcare System and Department of Psychiatry, University of ; Rotman Research Institute, University of Toronto, Toronto, ON, Canada.; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Department of Psychiatry, University of Amsterdam, Amsterdam, The Netherlands.; Section on Brain Electrophysiology and Imaging, Institute on Alcohol Abuse and ; Department of Psychiatry, VU University Medical Center, Amsterdam, The ; Institute of Psychiatry, King's College London, London, UK.; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Germany.; Department of Psychiatry and MRC Unit on Anxiety & Stress Disorders, University ; Intramural Research Program-Neuroimaging Research Branch, National Institute on ; School of Psychology, University of Wollongong, Wollongong, NSW, Australia.; Laureate Institute for Brain Research, Tulsa, OK, USA.; Department of Psychiatry and MRC Unit on Anxiety & Stress Disorders, University ; Department of Psychiatry, VU University Medical Center, Amsterdam, The ; Department of Psychiatry, University of Amsterdam, Amsterdam, The Netherlands.; Department of Psychiatry and Psychotherapy, Charite Universitatsmedizin, Berlin, ; QIMR Berghofer Medical Research Institute, Brisbane, QLD, Australia.; School of Psychological Sciences, Monash Institute of Cognitive and Clinical ; Department of Psychiatry, University of Utah School of Medicine, Salt Lake City, ; Department of Neurology, Imaging Genetics Center, Keck School of Medicine, ; Department of Neurology, Imaging Genetics Center, Keck School of Medicine, ; Department of Neurology, Imaging Genetics Center, Keck School of Medicine, ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Departments of Psychiatry and Psychology, University of Vermont, Burlington, VT, ; Department of Psychiatry, Universite de Montreal, CHU Ste Justine Hospital, ","eng","Journal Article; Research Support, N.I.H., Extramural; Review","Prog Brain Res",NA,"Progress in brain research"
"26070755",2015,NA,"Experimental Models on Effects of Psychostimulants.","S0074-7742(15)00015-X [pii]; 10.1016/bs.irn.2015.03.002 [doi]","Psychostimulants are a diverse group of substances that cause an increase in ","Koks, Sulev","Department of Pathophysiology, University of Tartu, Tartu, Estonia. Electronic ","eng","Journal Article; Review","Int Rev Neurobiol",NA,"International review of neurobiology"
"26014668",2015,"Jun","Study addiction--a new area of psychological study: conceptualization, ","10.1556/2006.4.2015.007 [doi]","AIMS: Recent research has suggested that for some individuals, educational ","Atroszko, Pawel A; Andreassen, Cecilie Schou; Griffiths, Mark D; Pallesen, Stale","University of Gdansk , Gdansk , Poland.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Behav Addict",NA,"Journal of behavioral addictions"
"25205367",2014,"Dec","Place conditioning to apomorphine in rat models of Parkinson's disease: ","S0166-4328(14)00585-3 [pii]; 10.1016/j.bbr.2014.09.002 [doi]","One potential complication of treating Parkinson's Disease (PD) with dopaminergic ","Campbell, Joannalee C; Jeyamohan, Shiveindra B; De La Cruz, Priscilla; Chen, Nita; Shin, Damian; Pilitsis, Julie G","Center for Neuropharmacology and Neuroscience, Albany Medical College, 47 New ; Department of Neurosurgery, Albany Medical College, 47 New Scotland Avenue, ; Department of Neurosurgery, Albany Medical College, 47 New Scotland Avenue, ; Department of Neurosurgery, Albany Medical College, 47 New Scotland Avenue, ; Center for Neuropharmacology and Neuroscience, Albany Medical College, 47 New ; Center for Neuropharmacology and Neuroscience, Albany Medical College, 47 New ","eng","Journal Article; Research Support, Non-U.S. Gov't","Behav Brain Res",NA,"Behavioural brain research"
"26165928",2013,"Jun","The relationships between behavioral addictions and the five-factor model of ","10.1556/JBA.2.2013.003 [doi]","Aims Although relationships between addiction and personality have previously ","Andreassen, Cecilie Schou; Griffiths, Mark D; Gjertsen, Siri Renate; Krossbakken, Elfrid; Kvam, Siri; Pallesen, Stale",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"23574439",2013,NA,"Impact of social stress in addiction to psychostimulants: what we know from ",NA,"Psychostimulant addiction, most notably cocaine and amphetamine - type stimulants ","Aguilar, Maria A; Garcia-Pardo, Maria P; Montagud-Romero, Sandra; Minarro, Jose; Do Couto, Bruno Ribeiro","Department of Human Anatomy and Psychobiology, University of Murcia., Campus ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Curr Pharm Des",NA,"Current pharmaceutical design"
"23062106",2012,"Dec","Quantifying reinforcement value and demand for psychoactive substances in humans.",NA,"Behavioral economics is an emerging cross-disciplinary field that is providing an ","Heinz, Adrienne J; Lilje, Todd C; Kassel, Jon D; de Wit, Harriet","Center for Health Care Evaluation - Palo Alto VA Health Care System, USA. ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.; Review","Curr Drug Abuse Rev",NA,"Current drug abuse reviews"
"21113110",2010,"Nov","Operant sensation seeking in the mouse.","2292 [pii]; 10.3791/2292 [doi]","Operant methods are powerful behavioral tools for the study of motivated ","Olsen, Christopher M; Winder, Danny G","Department of Molecular Physiology and Biophysics, Center for Molecular ","eng","Journal Article; Research Support, N.I.H., Extramural; Video-Audio Media","J Vis Exp",NA,"Journal of visualized experiments : JoVE"
"20201856",2010,"Feb","Transgenic mice in the study of drug addiction and the effects of psychostimulant ","10.1111/j.1749-6632.2009.05276.x [doi]","The first transgenic models used to study addiction were based upon a priori ","Sora, Ichiro; Li, Bingjin; Igari, Moe; Hall, F Scott; Ikeda, Kazutaka","Department of Biological Psychiatry, Tohoku University Graduate School of ","eng","Journal Article; Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't; Review","Ann N Y Acad Sci",NA,"Annals of the New York Academy of Sciences"
"20012405",2010,NA,"Virus-delivered RNA interference in mouse brain to study addiction-related ","10.1007/978-1-60761-058-8_17 [doi]","The use of viral vectors for gene transfer to specific brain regions is a ","Lasek, Amy W; Azouaou, Nourredine","The Ernest Gallo Clinic and Research Center, University of California at San ","eng","Journal Article; Research Support, Non-U.S. Gov't","Methods Mol Biol",NA,"Methods in molecular biology (Clifton, N.J.)"
"18031422",2007,"Dec","Self-administration of drugs in animals and humans as a model and an ",NA,"AIM: To review briefly the methods, assumptions, models, accomplishments, ","Panlilio, Leigh V; Goldberg, Steven R","Preclinical Pharmacology Section, Behavioral Neuroscience Research Branch, ","eng","Journal Article; Research Support, N.I.H., Intramural; Review","Addiction",NA,"Addiction (Abingdon, England)"
"16465467",2006,"Sep","Development of a mouse model of ethanol addiction: naltrexone efficacy in ",NA,"The aim of the present study was validating pharmacologically a mouse model of ","Fachin-Scheit, D J; Frozino Ribeiro, A; Pigatto, G; Oliveira Goeldner, F; Boerngen de Lacerda, R","Department of Pharmacology, Universidade Federal do Parana, Jardim das Americas, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Neural Transm (Vienna)",NA,"Journal of neural transmission (Vienna, Austria : 1996)"
"16183393",2005,"Oct","Critical assessment of how to study addiction and its treatment: human and ",NA,"Laboratory models, both animal and human, have made enormous contributions to our ","O'Brien, Charles P; Gardner, Eliot L","Philadelphia VA Medical Center, Mental Illness Research and Education Center, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, P.H.S.; Review","Pharmacol Ther",NA,"Pharmacology & therapeutics"
"14509544",2003,"Aug","How can sociological theory help our understanding of addictions?",NA,"Those who work in the addiction field usually use the pharmacological or medical ","Adrian, Manuella","College of Osteopathic Medicine, Nova Southeastern University, Fort Lauderdale, ","eng","Journal Article; Review","Subst Use Misuse",NA,"Substance use & misuse"
"12464449",2002,"Dec","Conditioned locomotion is not correlated with behavioral sensitization to ",NA,"Pre-clinical and clinical studies have demonstrated the importance of associative ","Hotsenpiller, Gregory; Wolf, Marina E","Department of Neuroscience, FUHS/The Chicago Medical School, 3333 Green Bay Road, ","eng","Comparative Study; Journal Article; Research Support, U.S. Gov't, P.H.S.","Neuropsychopharmacology",NA,"Neuropsychopharmacology : official publication of the American College of "
