"Title","PMID"
"Addiction Research Unit: Affective and cognitive mechanisms of specific Internet-use disorders.","34409697"
"Family Subjective Socioeconomic Status and University Students' Online Shopping Addiction: A Gender-Based Analysis.","36472467"
"Academic Procrastination and Negative Emotions Among Adolescents During the COVID-19 Pandemic: The Mediating and Buffering Effects of Online-Shopping Addiction.","35185691"
"[The Pathological Buying Screener: Validation in a Clinical Sample].","33246347"
"General rather than specific: Cognitive deficits in suppressing task irrelevant stimuli are associated with buying-shopping disorder.","32750087"
"The Relationship between Attachment Styles and Compulsive Online Shopping: The Mediating Roles of Family Functioning Patterns.","35805821"
"Effects of shopping addiction on consumer decision-making: Web-based studies in real time.","26165603"
"Gambling disorder and comorbid behavioral addictions: Demographic, clinical, and personality correlates.","31951870"
"Assessment of Criteria for Specific Internet-use Disorders (ACSID-11): Introduction of a new screening instrument capturing ICD-11 criteria for gaming disorder and other potential Internet-use disorders.","35394924"
"Are eating disorders associated with bipolar disorder type I? Results of a Lebanese case-control study.","32627196"
"Self-control predicts attentional bias assessed by online shopping-related Stroop in high online shopping addiction tendency college students.","28284828"
"Global scientific production regarding behavioral addictions: An analysis of the literature from 1995 to 2019.","34938832"
"[Buying addicition (compulsive shopping)].","24988969"
"The association between financial literacy and Problematic Internet Shopping in a multinational sample.","29450247"
"Prevalence and co-occurrence of addictive behaviors among former alternative high school youth: A longitudinal follow-up study.","26551909"
"Gender Differences in Pathways to Compulsive Buying in Chinese College Students in Hong Kong and Macau.","27156378"
"Obsessive-compulsive, harm-avoidance and persistence tendencies in patients with gambling, gaming, compulsive sexual behavior and compulsive buying-shopping disorders/concerns.","36587418"
"Measuring compulsive buying behaviour: psychometric validity of three different scales and prevalence in the general population and in shopping centres.","25595336"
"Impaired decision making under ambiguity but not under risk in individuals with pathological buying-behavioral and psychophysiological evidence.","26165961"
"Which conditions should be considered as disorders in the International Classification of Diseases (ICD-11) designation of ""other specified disorders due to addictive behaviors""?","32634114"
"[Impulse control disorders and Parkinson's disease].","18630168"
"[Analysis of behavior related to use of the Internet, mobile telephones, compulsive shopping and gambling among university students].","21152848"
"[Shopping addiction--the new face of Mammon].","19848230"
