"Title","PMID"
"Depression and Loneliness as Mediators Between Social Support and Mobile Phone Addiction.","36256985"
"Negative Effects of Mobile Phone Addiction Tendency on Spontaneous Brain Microstates: Evidence From Resting-State EEG.","33994979"
"The effect of internet addiction and smartphone addiction on sleep quality among Turkish adolescents.","35178305"
"Adolescent resilience and mobile phone addiction in Henan Province of China: Impacts of chain mediating, coping style.","36574414"
"The Mobile Phone Addiction and Depression Among High School Students: The Roles of Cyberbullying Victimization, Perpetration, and Gender.","35572285"
"Incorporation of Mobile Application (App) Measures Into the Diagnosis of Smartphone Addiction.","28146615"
"Mobile Phone Addiction and Sleep Quality among Older People: The Mediating Roles of Depression and Loneliness.","36829382"
"Mobile phone addiction in Tibetan and Han Chinese adolescents.","30515849"
"Development of a Mobile Phone Addiction Craving Scale and Its Validation in a Spanish Adult Population.","28611692"
"Network structure of mobile phone addiction and anxiety symptoms among rural Chinese adolescents.","37430241"
"Smartphone dependence classification using tensor factorization.","28636614"
"Mobile Phone Addiction, Phubbing, and Depression Among Men and Women: A Moderated Mediation Analysis.","32146681"
"Empathy and Mobile Phone Dependence in Nursing: A Cross-Sectional Study in a Public Hospital of the Island of Crete, Greece.","34442112"
"Perceived stress and mobile phone addiction among college students: The roles of self-control and security.","36465300"
"Parental smartphone addiction and adolescent smartphone addiction by negative parenting attitude and adolescent aggression: A cross-sectional study.","36530729"
"Smartphone gaming and frequent use pattern associated with smartphone addiction.","27428191"
"Mobile phone addiction and psychological distress among Chinese adolescents: The mediating role of rumination and moderating role of the capacity to be alone.","33197839"
"Time distortion associated with smartphone addiction: Identifying smartphone addiction via a mobile application (App).","25935253"
"Development of the Smartphone Addiction Risk Rating Score for a Smartphone Addiction Management Application.","33042938"
"The influence of mobile phone addiction and work procrastination on burnout among newly graduated Chinese nurses.","33651417"
"The Effect of Adolescents' Internet Addiction on Smartphone Addiction.","29200048"
"Mobile Phone Dependence among Undergraduate Students of a Medical College of Eastern Nepal: A Descriptive Cross-sectional Study.","32417860"
"Does Smartphone Addiction Fall on a Continuum of Addictive Behaviors?","31936316"
"Mobile phone addiction and depression among Chinese medical students: the mediating role of sleep quality and the moderating role of peer relationships.","35999533"
"Depression, Impulse Control Disorder, and Life Style According to Smartphone Addiction.","29295357"
"The severity of mobile phone addiction and its relationship with quality of life in Chinese university students.","32547849"
"The concurrent validity of the Internet Addiction Test (IAT) and the Mobile Phone Dependence Questionnaire (MPDQ).","29944668"
"The relationship between addiction to mobile phone and sense of loneliness among students of medical sciences in Kermanshah, Iran.","31640804"
"Smartphone Addiction Proneness Is Associated With Subjective-Objective Sleep Discrepancy in Patients With Insomnia Disorder.","34732032"
"Structural Relationship among Mobile Phone Dependence, Self-Efficacy, Time Management Disposition, and Academic Procrastination in College Students.","35223601"
"Smartphone Use Patterns of Smartphone-dependent Children.","35004449"
"Long-Term Symptoms of Mobile Phone Use on Mobile Phone Addiction and Depression Among Korean Adolescents.","31557844"
"Mobile phone addiction and depressive symptoms among Chinese University students: The mediating role of sleep disturbances and the moderating role of gender.","36203678"
"Relationship Between Childhood Physical Abuse, Neglect and Alexithymia and Mobile Phone Addiction in Adolescents.","36548877"
"Mobile phone involvement and dependence among undergraduate medical students in a Medical College of West Bengal, India.","30815472"
"Smartphone Addiction and Mental Illness In Rhode Island Young Adults.","36989096"
"A Double-Edged Impact of Social Smartphone Use on Smartphone Addiction: A Parallel Mediation Model.","35197903"
"Distinguishing Different Types of Mobile Phone Addiction: Development and Validation of the Mobile Phone Addiction Type Scale (MPATS) in Adolescents and Young Adults.","35270285"
"Perceived stress and mobile phone addiction among college students during the 2019 coronavirus disease: The mediating roles of rumination and the moderating role of self-control.","34429562"
"How does self-esteem affect mobile phone addiction? The mediating role of social anxiety and interpersonal sensitivity.","30553099"
"Evaluation of mobile phone addiction level and sleep quality in university students.","24353658"
"Perceived Academic Stress and Depression: The Mediation Role of Mobile Phone Addiction and Sleep Quality.","35145942"
"Mobile phone addiction is associated with impaired cognitive reappraisal and expressive suppression of negative emotion.","36203840"
"Neural Correlates of Smartphone Dependence in Adolescents.","33132878"
"The Relationship between Mobile Phone Dependence and Subjective Well-Being of College Students in China: A Moderated Mediation Model.","37239675"
"Loneliness and Mobile Phone Addiction Among Chinese College Students: The Mediating Roles of Boredom Proneness and Self-Control.","34149289"
"How parental smartphone addiction affects adolescent smartphone addiction: The effect of the parent-child relationship and parental bonding.","35398105"
"Assessment of Smartphone Addiction in Indian Adolescents: A Mixed Method Study by Systematic-review and Meta-analysis Approach.","25709785"
"Preference for Solitude and Mobile Phone Addiction Among Chinese College Students: The Mediating Role of Psychological Distress and Moderating Role of Mindfulness.","34975641"
"Influence of smartphone use motives on smartphone addiction during the COVID-19 epidemic in China: the moderating effect of age.","35854703"
"The relationship between college students' alexithymia and mobile phone addiction: Testing mediation and moderation effects.","30309326"
"The effect of mobile phone addiction on perceived stress and mediating role of ruminations: Evidence from Chinese and Czech university students.","36600696"
"Parental Expectation and Mobile Phone Addiction in Adolescents from Chinese Low-Income Families: The Mediating Effects of Self-Esteem and Social Anxiety.","36108283"
"Personality traits of university students with smartphone addiction.","36846239"
"Smartphone addiction, daily interruptions and self-reported productivity.","29450241"
"Effect of smartphone use before bedtime on smartphone addiction behaviors among Chinese college students.","36389545"
"Influence of smartphone addiction and poor sleep quality on attention-deficit hyperactivity disorder symptoms in university students: a cross-sectional study.","32240033"
"Smartphone Addiction and Eysenck's Personality Traits Among Chinese Adolescents: A Meta-Analysis.","35185692"
"The circular argument relationship between mindfulness and mobile phone addiction: evidence based on the diary method.","37477989"
"Effects of Physical Exercise on Mobile Phone Addiction in College Students: The Chain Mediation Effect of Psychological Resilience and Perceived Stress.","36497752"
"The smartphone addiction, peer relationships and loneliness in adolescents.","34627619"
"Prevalence of smartphone addiction and its correlates in a sample of Egyptian university students.","34479450"
"Core self-evaluation, mental health and mobile phone dependence in Chinese high school students: why should we care.","35164819"
"Exploring the connection between parental bonding and smartphone addiction in Chinese medical students.","36384567"
"The relationship between loneliness and mobile phone addiction among Chinese college students: The mediating role of anthropomorphism and moderating role of family support.","37115749"
"How are smartphones associated with adolescent materialism?","30230383"
"Factors Associated with Smartphone Addiction Tendency in Korean Adolescents.","34770182"
"The connection between risk of smartphone addiction, type of smartphone use, life satisfaction, and perceived stress dataset.","34901356"
"A Generalizability Analysis of the Mobile Phone Addiction Tendency Scale for Chinese College Students.","31105601"
"Two-dimensional taxonomy of internet addiction and assessment of smartphone addiction with diagnostic criteria and mobile apps.","33410771"
"Smartphone addiction and its associated behaviors among medical and dental students in Pakistan: A cross-sectional survey.","36177415"
"Mobile Phone Addiction and Risk-Taking Behavior among Chinese Adolescents: A Moderated Mediation Model.","32751334"
"Trait Procrastination and Mobile Phone Addiction Among Chinese College Students: A Moderated Mediation Model of Stress and Gender.","33335504"
"Short version of the Smartphone Addiction Scale adapted to Spanish and French: Towards a cross-cultural research in problematic mobile phone use.","26685805"
"Mobile Phone Addiction Mediates the Relationship Between Alexithymia and Learning Burnout in Chinese Medical Students: A Structural Equation Model Analysis.","33883952"
"Editorial: Problematic Internet Technology Use: Assessment, Risk Factors, Comorbidity, Adverse Consequences and Intervention.","34744849"
"Commentary: Editorial: Significant influencing factors and effective interventions of mobile phone addiction.","36186314"
"Relationship between Mobile Phone Addiction and the Incidence of Poor and Short Sleep among Korean Adolescents: a Longitudinal Study of the Korean Children & Youth Panel Survey.","28581275"
"Assessing Mobile Phone Attachment: Validation of the Mobile Attachment Questionnaire in Turkish University Students and Examination of Related Variables.","33775166"
"Identifying Indicators of Smartphone Addiction Through User-App Interaction.","31582873"
"The Effects of Smartphone and Internet Gaming Addiction on Eating Attitudes Among University Students.","34986558"
"Proposed Diagnostic Criteria for Smartphone Addiction.","27846211"
"Indicators of smartphone addiction and stress score in university students.","30083890"
"Prediction of Problematic Smartphone Use: A Machine Learning Approach.","34203674"
"Examining associations between smartphone use, smartphone addiction, and mental health outcomes: A cross-sectional study of college students.","33758754"
"The role of loneliness and aggression on smartphone addiction among university students.","35340690"
"The Impact of Adolescent Resilience on Mobile Phone Addiction During COVID-19 Normalization and Flooding in China: A Chain Mediating.","35814111"
"Smartphone use and smartphone addiction in middle school students in Korea: Prevalence, social networking service, and game use.","29435355"
"Smartphone addiction risk and daytime sleepiness in Korean adolescents.","29626363"
"A Bibliometric Analysis to Identify Research Trends in Intervention Programs for Smartphone Addiction.","36900851"
"Examination of the relationship between smartphone addiction and cyberchondria in adolescents.","34861946"
"The more you avoid, the worse you will get: a cross-lagged panel model of shyness, mobile phone dependence and depression.","37194621"
"Smartphone addiction is more harmful to adolescents than Internet gaming disorder: Divergence in the impact of parenting styles.","36591056"
"The Impact of Adverse Childhood Experiences on Mobile Phone Addiction in Chinese College Students: A Serial Multiple Mediator Model.","32477213"
"Family functioning and mobile phone addiction in university students: Mediating effect of loneliness and moderating effect of capacity to be alone.","36844342"
"Temperament and characteristics related to nomophobia.","29787807"
"Acupuncture ameliorates Mobile Phone Addiction with sleep disorders and restores salivary metabolites rhythm.","36896350"
"Over-connected? A qualitative exploration of smartphone addiction among working adults in China.","31215473"
"Negative School Gossip and Youth Adolescents' Mobile Phone Addiction: Mediating Roles of Anxiety and Experiential Avoidance.","36674203"
"We can't afford the candy! The influence of parenting by lying about money on mobile phone addiction and the roles of anxiety and socioeconomic status among Chinese adolescents.","36438316"
"Smartphone addiction, gender and interpersonal attachment: A cross-sectional analytical survey in Taiwan.","37256009"
"An Investigation into Smartphone Addiction with Personality and Sleep Quality among University Students.","34300037"
"Impact of Learning Burnout on Mobile Phone Dependence Among Adolescents in Western China Under the ""Double Reduction"" Policy: The Mediating Role of Social Support.","37584040"
"The Relationship between Physical Activity and College Students' Mobile Phone Addiction: The Chain-Based Mediating Role of Psychological Capital and Social Adaptation.","35954644"
"Development of a Brief Multicultural Version of the Test of Mobile Phone Dependence (TMDbrief) Questionnaire.","27252663"
"The associations between smartphone addiction and self-esteem, self-control, and social support among Chinese adolescents: A meta-analysis.","36420390"
"The Influence of Interpersonal Sensitivity on Smartphone Addiction: A Moderated Mediation Model.","34366988"
"COVID-19 Victimization Experience and College Students' Mobile Phone Addiction: A Moderated Mediation Effect of Future Anxiety and Mindfulness.","35805232"
"Smartphone addiction and its associated factors among freshmen medical students in China: a cross-sectional study.","35501728"
"Family cohesion and adaptability reduces mobile phone addiction: the mediating and moderating roles of automatic thoughts and peer attachment.","37397308"
"Relationship between Smartphone Addiction and Sleep Satisfaction: A Cross-Sectional Study on Korean Adolescents.","35885851"
"The Relation Between College Students' Social Anxiety and Mobile Phone Addiction: The Mediating Role of Regulatory Emotional Self-Efficacy and Subjective Well-Being.","35586231"
"Correlation between smartphone addiction and loneliness levels in nursing students.","32424870"
"Predictors of problematic smartphone use among university students.","32430727"
"Smartphone addiction and associated factors among postgraduate students in an Arabic sample: a cross-sectional study.","34112121"
"Factors related to smartphone addiction in adolescents from a region in Northeastern Brazil.","34231688"
"Cumulative childhood trauma and mobile phone addiction among chinese college students: role of self-esteem and self-concept clarity as serial mediators.","37359599"
"Comparing the prevalence of nomophobia and smartphone addiction among university students pre-COVID-19 and during COVID-19.","35728101"
"Prospective relationships between mobile phone dependence and mental health status among Chinese undergraduate students with college adjustment as a mediator.","31539686"
"Smartphone addiction and victimization predicts sleep problems and depression among children.","35101352"
"Smartphone use affects gait performance, spinal kinematics and causes spinal musculoskeletal discomfort in young adults.","37422953"
"Assessing the prevalence and severity of smartphone addiction in postsecondary students: a brief report.","32813630"
"Loneliness, Individualism, and Smartphone Addiction Among International Students in China.","30328694"
"The association of smartphone addiction, sleep quality and perceived stress amongst Jordanian dental students.","33527620"
"An investigation of the relationship between smartphone addiction and job performance of healthcare employees.","34931309"
"The Relationship Between Parental Attachment and Mobile Phone Dependence Among Chinese Rural Adolescents: The Role of Alexithymia and Mindfulness.","30949104"
"Exercise rehabilitation for smartphone addiction.","24409425"
"Factors Affecting Smartphone Usage Self-Report Levels.","31438416"
"Investigating the Mediating Role of Procrastination in the Relationship between Positive and Negative Perfectionism and Mobile Phone Addiction in Gifted Students.","34054980"
"The relationship between self-esteem and mobile phone addiction among college students: The chain mediating effects of social avoidance and peer relationships.","37123288"
"Smartphone Use and Addiction among Pharmacy Students in Northern Thailand: A Cross-Sectional Study.","37174806"
"Data on mobile phone use, adaptability and adult attachment among college students in China.","35781979"
"Relationship between university students' physical activity and mobile phone dependence: Mediating effect of subjective well-being and moderating effect of psychological capital.","36643699"
"Prevalence of Upper Limb Musculoskeletal Disorders and Their Association with Smartphone Addiction and Smartphone Usage among University Students in the Kingdom of Saudi Arabia during the COVID-19 Pandemic-A Cross-Sectional Study.","36553897"
"The relationships between behavioral addictions and the five-factor model of personality.","26165928"
"Prevalence of smartphone addiction and its effects on subhealth and insomnia: a cross-sectional study among medical students.","35488216"
"Smartphone addiction, musculoskeletal pain and functionality in university students - a observational study.","36803275"
"Smartphone addiction proneness in relation to sleep and morningness-eveningness in German adolescents.","27499228"
"Smartphone Addiction and Interpersonal Competence of Nursing Students.","29845021"
"Relationship between smartphone addiction of nursing department students and their communication skills.","29502470"
"The Relationship Between Self-Esteem and Mobile Phone Addiction Among Mainland Chinese Adolescents: A Meta-Analysis.","35722969"
"Addictive Use of Smartphones and Mental Disorders in University Students.","32426005"
"Accident risk associated with smartphone addiction: A study on university students in Korea.","29099234"
"[Smartphone addiction: French validation of the Internet Addiction Test-Smartphone version (IAT-smartphone) and associated psychopathological features].","29397925"
"Prevalence of smartphone addiction among Asian medical students: A meta-analysis of multinational observational studies.","35422151"
"Life Events, Boredom Proneness and Mobile Phone Addiction Tendency: A Longitudinal Mediation Analysis Based on Latent Growth Modeling (LGM).","37426385"
"Validation of a Spanish Questionnaire on Mobile Phone Abuse.","29760674"
"Development and validation of the smartphone addiction risk children questionnaire (SARCQ).","35198757"
"Mobile phone addiction: a point of issue.","20078493"
"Effects of Weight-Related Self-Stigma and Smartphone Addiction on Female University Students' Physical Activity Levels.","35270328"
"Exercise identity, exercise behavior and mobile phone addiction: A cross-sectional mediation study with a sample of rural left-behind children in China.","37025921"
"Nomophobia: an emerging issue in medical institutions?","29271270"
"Effects of depression and social interaction on smartphone addiction among female adolescents.","34519130"
"The Relationship between Korean Parents' Smartphone Addiction and That of Their Children: The Mediating Effects of Children's Depression and Social Withdrawal.","35564989"
"The Association Between Smartphone Addiction and Sleep: A UK Cross-Sectional Study of Young Adults.","33737890"
"How mobile phone addiction is associated with suicidal ideation in university students in China: Roles of depression and online social support.","36619077"
"Altered Gray Matter Volume and White Matter Integrity in College Students with Mobile Phone Dependence.","27199831"
"Smartphone addiction in children: patterns of use and musculoskeletal discomfort during the COVID-19 pandemic in Iran.","36435748"
"The Effects of Korean Parents' Smartphone Addiction on Korean Children's Smartphone Addiction: Moderating Effects of Children's Gender and Age.","34206185"
"Development, Content Validation, and Feasibility of Yoga Module for Smartphone Addiction.","35732065"
"Challenging the Concept of Smartphone Addiction: An Empirical Pilot Study of Smartphone Usage Patterns and Psychological Well-Being.","32498607"
"How Does Shyness Affect Chinese College Students' Tendency to Mobile Phone Addiction? Testing the Mediating Roles of Social Anxiety and Self-Control.","35910898"
"The effect of smartphone addiction on vessel wall thickness, which is a predictor of atherosclerosis.","37565327"
"Reliability of the Arabic Smartphone Addiction Scale and Smartphone Addiction Scale-Short Version in Two Different Moroccan Samples.","29762065"
"Smartphone addiction and personality traits among Lebanese adults: the mediating role of self-esteem.","34670447"
"Problematic smartphone use in nursing students and its relationship With life goals.","34420219"
"The relationship between self-cohesion and smartphone addiction: the mediating role of rejection sensitivity.","37448655"
"Prevalence and predictors of nomophobia among the general population in two middle eastern countries.","35918684"
"Psychosocial Factors Affecting Smartphone Addiction in University Students.","29200049"
"How Does Parental Smartphone Addiction Affect Adolescent Smartphone Addiction?: Testing the Mediating Roles of Parental Rejection and Adolescent Depression.","33185477"
"The Psychometric Properties of the Smartphone Application-Based Addiction Scale (SABAS).","29670500"
"Impact of COVID-19 on Adolescents' Smartphone Addiction in South Korea.","36227775"
"Stress and adult smartphone addiction: Mediation by self-control, neuroticism, and extraversion.","28332778"
"The Validity and Reliability of the Serbian Version of the Smartphone Addiction Scale-Short Version.","35162268"
"Self-Control Mediates, and Mobile Phone Dependence Moderates, the Relationship Between Psychological Capital and Attitudes Toward Physical Exercise Among Chinese University Students.","35707658"
"Effects of exercise and psychological interventions on smartphone addiction among university students: A systematic review.","36275318"
"Rates of Alexithymia and Its Association With Smartphone Addiction Among a Sample of University Students in Egypt.","32425823"
"Prevalence of smartphone addiction and its associated factors among pre-clinical medical and dental students in a public university in Malaysia.","36606166"
"Smartphone addiction and perceived pain among nursing students: a cross-sectional study.","34308709"
"How to overcome taxonomical problems in the study of Internet use disorders and what to do with ""smartphone addiction""?","31668089"
"Temperament profile and its association with the vulnerability to smartphone addiction of medical students in Indonesia.","31295256"
"The relationship of smartphone addiction with psychological distress and neuroticism among university medical students.","32917268"
"Smartphone addiction and its associated factors among students in twin cities of Pakistan.","32794486"
"Smartphone use and study behavior: A Korean and Australian comparison.","31384688"
"Effect of parental neglect on smartphone addiction in adolescents in South Korea.","29306184"
"Neurocognitive Mechanisms Underlying Internet/Smartphone Addiction: A Preliminary fMRI Study.","35894015"
"The relationship between physical exercise and mobile phone addiction among Chinese college students: Testing mediation and moderation effects.","36262440"
"Fatigue due to smartphone use? Investigating research trends and methods for analysing fatigue caused by extensive smartphone usage: A review.","35527598"
"Physical activity influences the mobile phone addiction among Chinese undergraduates: The moderating effect of exercise type.","34546969"
"Relationship between smartphone addiction and eating disorders and lifestyle among Chinese college students.","37275494"
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","30808117"
"An Analysis on the Correlation and Gender Difference between College Students' Internet Addiction and Mobile Phone Addiction in Taiwan.","25938115"
"Perfectionistic Concerns and Mobile Phone Addiction of Chinese College Students: The Moderated Mediation of Academic Procrastination and Causality Orientations.","35496210"
"Correlations between Problematic Mobile Phone Use and Depressiveness and Daytime Sleepiness, as Well as Perceived Social Support in Adolescents.","36294125"
"Association between 24-Hour Movement Behaviors and Smartphone Addiction among Adolescents in Foshan City, Southern China: Compositional Data Analysis.","36011576"
"Measurement invariance of the Phubbing Scale across 20 countries.","34169522"
"Exploring the relationship between social exclusion and smartphone addiction: The mediating roles of loneliness and self-control.","36046412"
"Associations of Death Anxiety, Inclusion of Smartphone in the Self, and Affiliation Motivation with Smartphone use and Addiction: A Multiple Mediation Study.","37477633"
"Reliability and validity study of the Indonesian Smartphone Application-Based Addiction Scale (SABAS) among college students.","36090230"
"Impact of smartphone addiction on depression and self-esteem among nursing students.","32802355"
"The relationship between carpal tunnel syndrome, smartphone use, and addiction: A cross-sectional study.","36589353"
"[Present situation and influencing factors on classroom mobile phone dependence syndrome in college students].","29060978"
"Exploring the Differences between Adolescents' and Parents' Ratings on Adolescents' Smartphone Addiction.","30584419"
"Are Cyberchondria and Intolerance of Uncertainty Related to Smartphone Addiction?","37363761"
"Relationship of sleep quality, smartphone dependence, and health-related behaviors in female junior college students.","30943270"
"Comment on ""Smartphone Addiction Proneness is Associated With Subjective-Objective Sleep Discrepancy in Patients With Insomnia Disorder"".","35903062"
"Smartphone Addiction among Students and its Harmful Effects on Mental Health, Oxidative Stress, and Neurodegeneration towards Future Modulation of Anti-Addiction Therapies: A Comprehensive Survey based on SLR, Research Questions, and Network Visualization Techniques.","35702800"
"Prevalence and Correlates of Excessive Smartphone Use among Medical Students: A Cross-sectional Study.","31772442"
"Experiential avoidance and excessive smartphone use: a Bayesian approach.","30627729"
"Testing the Bidirectional Associations of Mobile Phone Addiction Behaviors With Mental Distress, Sleep Disturbances, and Sleep Patterns: A One-Year Prospective Study Among Chinese College Students.","32765310"
"Physical activity and mental health in sports university students during the COVID-19 school confinement in Shanghai.","36304249"
"COVID-19-Related Self-Stigma, Post-Traumatic Stress Disorder, Insomnia, and Smartphone Addiction Among Frontline Government Workers with COVID-19 Pandemic Control Duties.","36281271"
"The Effect of Home-based Daily Journal Writing in Korean Adolescents with Smartphone Addiction.","27134499"
"Smartphone addiction and the relationship with head and neck pain and electromiographic activity of masticatory muscles.","33612508"
"The validity and reliability of Persian version of smartphone addiction questionnaire in Iran.","34535167"
"Boredom Proneness, Loneliness, and Smartphone Addiction Among Lebanese Young Adults: The Mediating Role of Depression, Anxiety, and Stress.","36382955"
"Potential pathways of association from green space to smartphone addiction.","37230169"
"Determinants of phubbing, which is the sum of many virtual addictions: a structural equation model.","26014669"
"Childhood Maltreatment and Mobile Phone Addiction Among Chinese Adolescents: Loneliness as a Mediator and Self-Control as a Moderator.","32477211"
"Mobile Phone Addiction and Sleep Quality: The Mediating Role of Anxiety and the Moderating Role of Emotion Regulation.","36975275"
"Sleep Quality in Pamukkale University Students and its relationship with smartphone addiction.","33437278"
"Relationship between smartphone addiction and physical activity in Chinese international students in Korea.","26551911"
"Smartphone Addiction among University Students in Light of the COVID-19 Pandemic: Prevalence, Relationship to Academic Procrastination, Quality of Life, Gender and Educational Stage.","36012073"
"Brief moderate-intensity aerobic exercise improves the executive function of Chinese undergraduates regardless of mobile phone addiction: Evidence from the antisaccade task.","36968732"
"Understanding older adults' smartphone addiction in the digital age: empirical evidence from China.","37483945"
"An Urdu adaptation of smartphone addiction scale-short version (SAS-SV).","31105291"
"The relationships between negative emotions and latent classes of smartphone addiction.","33720952"
"Smartphone Addiction Prevalence and Its Association on Academic Performance, Physical Health, and Mental Well-Being among University Students in Umm Al-Qura University (UQU), Saudi Arabia.","35329397"
"Adaptation and validation of the Online-Fear of Missing Out Inventory into Turkish and the association with social media addiction, smartphone addiction, and life satisfaction.","35717277"
"Prevalence of smartphone addiction and its effects on sleep quality: A cross-sectional study among medical students.","31879452"
"Risk and Protective Factors Associated With Smartphone Addiction and Phubbing Behavior Among College Students in China.","35412349"
"The Impact of Smartphone Addiction on Chinese University Students' Physical Activity: Exploring the Role of Motivation and Self-Efficacy.","36039111"
"Smartphone addiction may be associated with adolescent hypertension: a cross-sectional study among junior school students in China.","31484568"
"Prevalence of smartphone addiction and its relation with sleep disturbance and low self- esteem among medical college students.","34908688"
"The Association Between Smartphone Use and Breast Cancer Risk Among Taiwanese Women: A Case-Control Study.","33149685"
"Factors associated with smartphone addiction: A comparative study between Japanese and Thai high school students.","32898191"
"Parent-adolescent relationships, peer relationships, and adolescent mobile phone addiction: The mediating role of psychological needs satisfaction.","35151093"
"Gender differences in factors associated with smartphone addiction: a cross-sectional study among medical college students.","29017482"
"Adaptation and Psychometric Analysis of the Test of Mobile Phone Dependence-Brief Version in Italian Adolescents.","33807794"
