"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Author's Reply to: Environmental Influence and Recruitment Bias in Studies on Internet Addiction. Comment on ""Addiction Symptom Network of Young Internet Users: Network Analysis"".",37432733,2023,"Jul","10.2196/45607 [doi]",NA,"Zheng, Hui","Shanghai Key Laboratory of Psychotic Disorders, Brain Health Institute, National ","eng","Comment; Letter","J Med Internet Res",NA,"Journal of medical Internet research","internet"
"Environmental Influence and Recruitment Bias in Studies on Internet Addiction. Comment on ""Addiction Symptom Network of Young Internet Users: Network Analysis"".",37432717,2023,"Jul","10.2196/44438 [doi]",NA,"Huang, Ting Yun; Liaw, Yung-Po","School of Medicine, Chung Shan Medical University, Taichung City, Taiwan.; School of Medicine, Chung Shan Medical University, Taichung City, Taiwan.","eng","Comment; Letter","J Med Internet Res",NA,"Journal of medical Internet research","internet"
"Suicide and Non-Suicidal Self-Injury From Internet Addiction Among Korean Adolescents.",37426833,2023,"Jul","10.5765/jkacap.230015 [doi]","OBJECTIVES: This study examined the associations between Internet addiction and ","Kim, Honey; Jhon, Min; Kim, Ju-Wan; Kang, Hee-Ju; Ryu, Seunghyong; Kim, Seon-Young; Kim, Sung-Wan; Kim, Jae-Min; Shin, Il-Seon; Lee, Ju-Yeon","Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Gwangju Bukgu Community Mental Health and Welfare Center, Gwangju, Korea.; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Department of Psychiatry, Chonnam National University Medical School, Gwangju, ; Gwangju Bukgu Community Mental Health and Welfare Center, Gwangju, Korea.","eng","Journal Article","Soa Chongsonyon Chongsin Uihak","Conflicts of Interest The authors have no potential conflicts of interest to ","Soa--ch'ongsonyon chongsin uihak = Journal of child & adolescent psychiatry","internet"
"Adolescents' Internet addiction: Does it all begin with their environment?",37403108,2023,"Jul","10.1186/s13034-023-00626-7 [doi]; 87","BACKGROUND: This is one of the few studies that examines adolescent Internet ","Chemnad, Khansa; Aziz, Maryam; Abdelmoneium, Azza O; Al-Harahsheh, Sanaa; Baghdady, Ahmed; Al Motawaa, Fatima Y; Alsayed Hassan, Diana; Ali, Raian","College of Science and Engineering, Hamad Bin Khalifa University, Doha, Qatar. ; College of Science and Engineering, Hamad Bin Khalifa University, Doha, Qatar.; Doha International Family Institute, Qatar Foundation, Doha, Qatar.; World Innovation Summit for Health, Qatar Foundation, Doha, Qatar.; World Innovation Summit for Education, Qatar Foundation, Doha, Qatar.; Doha International Family Institute, Qatar Foundation, Doha, Qatar.; Department of Public Health, College of Health Sciences, QU Health, Qatar ; College of Science and Engineering, Hamad Bin Khalifa University, Doha, Qatar. ","eng","Journal Article","Child Adolesc Psychiatry Ment Health","The authors declare no competing interests.","Child and adolescent psychiatry and mental health","internet"
"The relationship between internet addiction and physical activity levels of university students in a province in eastern Turkey.",37393479,2023,"Jun","10.3233/WOR-230015 [doi]","BACKGROUND: Internet addiction and physical inactivity are often a major public ","Genc, Ezgi; Pirincci, Edibe","Department of Therapy and Rehabilitation, Vocational School of Health Services, ; Department of Public Health, Faculty of Medicine, Firat University, Elazig, ","eng","Journal Article","Work",NA,"Work (Reading, Mass.)","internet"
"Dark Personality Traits and Online Behaviors: Portuguese Versions of Cyberstalking, Online Harassment, Flaming and Trolling Scales.",37372723,2023,"Jun","10.3390/ijerph20126136 [doi]; 6136","The main objective of this study is to assess moderation effects of online ","Leite, Angela; Cardoso, Susana; Monteiro, Ana Paula","Centre for Philosophical and Humanistic Studies (CEFH), Universidade Catolica ; Research Center in Sports Sciences and Human Development, CIDESD, Universidade de ; Department of Social Sciences and Behavior, University of Maia, Av. Carlos ; Departamento de Educacao e Psicologia, Universidade de Tras-os-Montes e Alto ; CIIE-Center for Research and Intervention in Education, University of Porto, ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","internet"
"The Big Five Personality Domains and Their Facets: Empirical Relations to Problematic Use of Video Games, Social Media and Alcohol.",37366696,2023,"May","10.3390/bs13060444 [doi]; 444","Relatively common behavioral patterns in adolescence are problematic use of video ","Wartberg, Lutz; Potzel, Katrin; Spindler, Carolin; Kammerl, Rudolf","Department of Psychology, Faculty of Human Sciences, MSH Medical School Hamburg, ; Department of Education, Chair for Pedagogy with a Focus on Media Education, ; Department of Psychology, Faculty of Human Sciences, MSH Medical School Hamburg, ; Department of Education, Chair for Pedagogy with a Focus on Media Education, ","eng","Journal Article","Behav Sci (Basel)","The authors declare no conflict of interest. The funders had no role in the ","Behavioral sciences (Basel, Switzerland)","internet"
"Negative Life Events, Negative Copying Style, and Internet Addiction in Middle School Students: A Large Two-year Follow-up Study.",37363770,2023,"Mar","10.1007/s11469-023-01045-7 [doi]","Through a two-year follow-up study among 2,845 middle school students, we ","Wang, Xiaoyu; Ding, Tao; Lai, Xiaobing; Yang, Chengwu; Luo, Jianghong","1 Harmonious Avenue, Rongjiang New District, Ganzhou, Jiangxi 341000 China ; 1 Harmonious Avenue, Rongjiang New District, Ganzhou, Jiangxi 341000 China ; 1 Harmonious Avenue, Rongjiang New District, Ganzhou, Jiangxi 341000 China ; Measurement and Outcome Section, Division of Biostatistics and Health Service ; Department Obstetrics & Gynecology, T.H. Chan School of Medicine, UMass Chan ; 1 Harmonious Avenue, Rongjiang New District, Ganzhou, Jiangxi 341000 China ","eng","Journal Article","Int J Ment Health Addict","Conflict of interestThe authors Xiaoyu Wang, Tao Ding, Xiaobing Lai, Chengwu ","International journal of mental health and addiction","internet"
"The causalities between learning burnout and internet addiction risk: A moderated-mediation model.",37362051,2023,"Jun","10.1007/s11218-023-09799-7 [doi]","This study explored how self-control and eudaimonic orientation are associated ","Qin, Yao; Liu, Shun Jia; Xu, Xin Long","Changsha, 410081 China School of Educational Sciences, Hunan Normal University. ; Changsha, 410128 China School of Business, Hunan Agricultural University. GRID: ; Changsha, 410081 China College of Tourism, Hunan Normal University. GRID: ; Changsha, 410081 China Institute of Interdisciplinary Studies, Hunan Normal ","eng","Journal Article","Soc Psychol Educ",NA,"Social psychology of education : an international journal","internet"
"Association Between Internet Use, Sleep, Cognition and Physical Activity Levels During COVID-19 Lockdown.",37361912,2023,"May","10.1007/s41782-023-00232-9 [doi]","PURPOSE: The purpose of this study was to compare internet usage, sleep, ","Singla, Deepika; Desai, Ona P; Basista, Ruchi; Khan, Sohrab A","5th Floor, Central Library Building, Gate No. 6, 110062 New Delhi, India ; Department of Rehabilitation, School of Nursing Sciences and Allied Health, Jamia ; Department of Physiotherapy, School of Nursing Sciences and Allied Health, Jamia ; Department of Physiotherapy, School of Nursing Sciences and Allied Health, Jamia ","eng","Journal Article","Sleep Vigil","Conflict of InterestThe authors have no competing interests to disclose.","Sleep and vigilance","internet"
"Inferiority feelings and internet addiction among Turkish University students in the context of COVID-19: The mediating role of emotion dysregulation.",37359640,2023,"Apr","10.1007/s12144-023-04661-7 [doi]","Emotion dysregulation is a major predictor of increased internet addiction. ","Cimsir, Elif; Akdogan, Ramazan","26470 Eskisehir, Turkey Department of Guidance & Counseling, Faculty of ; 26470 Eskisehir, Turkey Department of Guidance & Counseling, Faculty of ","eng","Journal Article","Curr Psychol","Conflicts of interestThe authors declare no conflicts of interest.","Current psychology (New Brunswick, N.J.)","internet"
"Depression mediates the relationship of experiential avoidance and internet addiction: a cross-lagged mediation analysis.",37359623,2023,"Apr","10.1007/s12144-023-04511-6 [doi]","Previous research has identified the contemporaneous association between ","Cao, Yanyuan; Liu, Qian; Yu, Quanhao; Fan, Jie; Wang, Xiang; Yao, Rui; Zhu, Xiongzhao","Renmin Middle Road 139#, Furong District, Changsha, Hunan 410011 China Medical ; Changsha, Hunan China Medical Psychological Institute of Central South ; Changsha, Hunan China National Clinical Research Center for Mental Disorders. ; Renmin Middle Road 139#, Furong District, Changsha, Hunan 410011 China Medical ; Changsha, Hunan China Medical Psychological Institute of Central South ; Changsha, Hunan China National Clinical Research Center for Mental Disorders. ; Renmin Middle Road 139#, Furong District, Changsha, Hunan 410011 China Medical ; Changsha, Hunan China Medical Psychological Institute of Central South ; Changsha, Hunan China National Clinical Research Center for Mental Disorders. ; Renmin Middle Road 139#, Furong District, Changsha, Hunan 410011 China Medical ; Changsha, Hunan China Medical Psychological Institute of Central South ; Changsha, Hunan China National Clinical Research Center for Mental Disorders. ; Renmin Middle Road 139#, Furong District, Changsha, Hunan 410011 China Medical ; Changsha, Hunan China Medical Psychological Institute of Central South ; Changsha, Hunan China National Clinical Research Center for Mental Disorders. ; Changsha, Hunan 410208 China Center for Psychological Development and Service, ; Renmin Middle Road 139#, Furong District, Changsha, Hunan 410011 China Medical ; Changsha, Hunan China Medical Psychological Institute of Central South ; Changsha, Hunan China National Clinical Research Center for Mental Disorders. ","eng","Journal Article","Curr Psychol","Conflict of InterestOn behalf of all authors, the corresponding author states ","Current psychology (New Brunswick, N.J.)","internet"
"The Effectiveness of Game Coding Education on Problematic Internet Gaming.",37357669,2023,"Jun","10.30773/pi.2022.0218 [doi]","OBJECTIVE: Problematic internet gaming in adolescents is associated with various ","Chung, Sungah; Kim, Sol I; Hwang, Hyunchan; Han, Doug Hyun","Department of Psychiatry, Chung-Ang University Hospital, Seoul, Republic of ; Department of Psychiatry, Chung-Ang University Hospital, Seoul, Republic of ; Department of Psychiatry, Chung-Ang University Hospital, Seoul, Republic of ; Department of Psychiatry, Chung-Ang University Hospital, Seoul, Republic of ","eng","Journal Article","Psychiatry Investig","Conflicts of Interest The authors have no potential conflicts of interest to ","Psychiatry investigation","internet"
"Prevalence of problematic Internet use and problematic gaming in Spanish adolescents.",37352749,2023,"Jun","S0165-1781(23)00267-6 [pii]; 10.1016/j.psychres.2023.115317 [doi]","Epidemiological studies on problematic Internet use and problematic gaming ","Nogueira-Lopez, Abel; Rial-Boubeta, Antonio; Guadix-Garcia, Ignacio; Villanueva-Blasco, Victor J; Billieux, Joel","University of Leon, Leon, Spain; Institute of Psychology, University of Lausanne, ; Faculty of Psychology, University of Santiago de Compostela, Santiago de ; UNICEF Spain, Spain.; Faculty of Health Sciences, Valencian International University, Valencia, Spain.; Institute of Psychology, University of Lausanne, Lausanne, Switzerland; Centre ","eng","Journal Article","Psychiatry Res","Declaration of Competing Interest The authors report no conflicts of interest ","Psychiatry research","internet"
"Depression and internet addiction among adolescents:A meta-analysis.",37348449,2023,"Jun","S0165-1781(23)00261-5 [pii]; 10.1016/j.psychres.2023.115311 [doi]","Depression and Internet addiction (IA) are both prevalent and burdensome in ","Ye, Xiao-Li; Zhang, Wei; Zhao, Fang-Fang","Department of nursing, School of Medicine (School of Nursing), Nantong ; Department of nursing, School of Medicine (School of Nursing), Nantong ; Department of nursing, School of Medicine (School of Nursing), Nantong ","eng","Journal Article; Review","Psychiatry Res","Declaration of Competing Interest No conflict declared.","Psychiatry research","internet"
"Sluggish cognitive tempo (Cognitive Disengagement Syndrome) symptoms are more associated with a higher risk of internet addiction and internet gaming disorder than ADHD symptoms: A study with medical students and resident doctors.",37327573,2023,"Jun","S0891-4222(23)00135-X [pii]; 10.1016/j.ridd.2023.104557 [doi]","BACKGROUND & AIMS: The purpose of this study was to examine the relationships ","Gul, Ahmet; Gul, Hesna","Ufuk University, School of Medicine, Department of Psychiatry, Turkey.; Ufuk University, School of Medicine, Department of Child and Adolescent ","eng","Journal Article","Res Dev Disabil","Declaration of Competing Interest The author(s) declared no potential conflicts ","Research in developmental disabilities","internet"
"The comparison of neurocognitive functions between internet-addicted, methamphetamine users, and healthy participants.",37318541,2023,"Jun","10.1080/23279095.2023.2224478 [doi]","Internet use has grown substantially over the past decade. As a result, ","Firoozabadi, Abbas; Razavian, Yasaman; Saleh, Shirin; Hosseini, Seyed Ruhollah","Department of Psychology, Faculty of Education Sciences and Psychology, Ferdowsi ; Department of Psychology, Faculty of Education Sciences and Psychology, Ferdowsi ; Department of Medicine, Division of Epidemiology, University of Utah, Salt Lake ; Department of Psychology, Faculty of Education Sciences and Psychology, Ferdowsi ","eng","Journal Article","Appl Neuropsychol Adult",NA,"Applied neuropsychology. Adult","internet"
"Internet addiction and depression among Chinese adolescents: anxiety as a mediator and social support as a moderator.",37317485,2023,"Jun","10.1080/13548506.2023.2224041 [doi]","This study constructed a moderated mediation model to investigate the mediating ","Zhao, Meng; Huang, Yulan; Wang, Jinyu; Feng, Jie; Zhou, Bo","School of Medicine, University of Electronic Science and Technology of China, ; Sichuan Provincial Center for Mental Health, Sichuan Academy of Medical Sciences ; Key Laboratory of Psychosomatic Medicine, Chinese Academy of Medical Sciences, ; Sichuan Provincial Center for Mental Health, Sichuan Academy of Medical Sciences ; Key Laboratory of Psychosomatic Medicine, Chinese Academy of Medical Sciences, ; School of Medicine, University of Electronic Science and Technology of China, ; Sichuan Provincial Center for Mental Health, Sichuan Academy of Medical Sciences ; Key Laboratory of Psychosomatic Medicine, Chinese Academy of Medical Sciences, ","eng","Journal Article","Psychol Health Med",NA,"Psychology, health & medicine","internet"
"Collection of smartphone and internet addiction.",37316810,2023,"Jun","10.1186/s12888-023-04915-5 [doi]; 427","The enigma of smartphone and internet addiction has plagued academics for the ","Lin, Chung-Ying; Ratan, Zubair Ahmed; Pakpour, Amir H","Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Public Health, College of Medicine, National Cheng Kung University, ; Department of Occupational Therapy, College of Medicine, National Cheng Kung ; Biostatistics Consulting Center, National Cheng Kung University Hospital, ; School of Health and Society, University of Wollongong, Wollongong, NSW, 2500, ; Department of Nursing, School of Health and Welfare, Jonkoping University, ","eng","Editorial","BMC Psychiatry","Nil.","BMC psychiatry","internet"
"Identifying clinical risk factors correlated with addictive features of non-suicidal self-injury among a consecutive psychiatric outpatient sample of adolescents and young adults.",37314538,2023,"Jun","10.1007/s00406-023-01636-4 [doi]","Non-suicidal self-injury (NSSI) is an issue primarily of concern in adolescents ","Ying, Wang; Shen, Yidong; Ou, Jianjun; Chen, Hui; Jiang, Furong; Yang, Fangru; Li, Jianling; Qian, Xiao; Luo, Wenfeng; Wang, Gang; Dong, Huixi","Mental Health Center of Xiangya Hospital, Central South University, Changsha, ; Department of Psychiatry, and National Clinical Research Center for Mental. ; Department of Psychiatry, and National Clinical Research Center for Mental. ; Department of Psychiatry, and National Clinical Research Center for Mental. ; Mental Health Center of Xiangya Hospital, Central South University, Changsha, ; Mental Health Center of Xiangya Hospital, Central South University, Changsha, ; Mental Health Center of Xiangya Hospital, Central South University, Changsha, ; Mental Health Center of Xiangya Hospital, Central South University, Changsha, ; Mental Health Center of Xiangya Hospital, Central South University, Changsha, ; Wuhan Mental Health Center, Tongji Medical College of Huazhong University of ; Mental Health Center of Xiangya Hospital, Central South University, Changsha, ","eng","Journal Article","Eur Arch Psychiatry Clin Neurosci",NA,"European archives of psychiatry and clinical neuroscience","internet"
"Association of Internet Addiction and Mental Disorders in Medical Students: A Systematic Review.",37310317,2023,"Jun","22r03384 [pii]; 10.4088/PCC.22r03384 [doi]","Objective: Internet addiction disorder (IAD) is associated with psychological, ","Melca, Isabela Azeredo; Teixeira, Eduardo Kunzel; Nardi, Antonio Egidio; Spear, Anna Lucia","Institute of Psychiatry, Federal University of Rio de Janeiro, Brazil.; University of the West of Santa Catarina, Brazil.; Institute of Psychiatry, Federal University of Rio de Janeiro, Brazil.; Institute of Psychiatry, Federal University of Rio de Janeiro, Brazil.","eng","Journal Article; Systematic Review","Prim Care Companion CNS Disord",NA,"The primary care companion for CNS disorders","internet"
"Parental control and adolescent internet addiction: the moderating effect of parent-child relationships.",37304126,2023,NA,"10.3389/fpubh.2023.1190534 [doi]; 1190534","INTRODUCTION: The present study investigated how maternal and paternal controls, ","Zhu, Xiaoqin; Deng, Chen; Bai, Wanyue","Department of Applied Social Sciences, The Hong Kong Polytechnic University, ; Department of Applied Social Sciences, The Hong Kong Polytechnic University, ; Faculty of Business Accounting and Finance, The Hong Kong Polytechnic University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","internet"
"Neurobiological risk factors for problematic social media use as a specific form of Internet addiction: A narrative review.",37303928,2023,"May","10.5498/wjp.v13.i5.160 [doi]","Problematic social media use (PSMU) is a behavioral addiction, a specific form of ","Tereshchenko, Sergey Yu","Department of Child's Physical and Mental Health, Federal Research Center ","eng","Journal Article; Review","World J Psychiatry","Conflict-of-interest statement: All the authors report no relevant conflicts of ","World journal of psychiatry","internet"
"Mixed comparison of interventions for different exercise types on students with Internet addiction: a network meta-analysis.",37303910,2023,NA,"10.3389/fpsyg.2023.1111195 [doi]; 1111195","BACKGROUND: Internet addiction (IA) has a significant negative impact on ","Zhang, Yihan; Li, Geng; Liu, Chengzhen; Chen, Huohong; Guo, Jianping; Shi, Zifu","School of Educational Science, Hunan Normal University, Changsha, China.; School of Physical Education, Hunan Normal University, Changsha, China.; Key Laboratory of Sports Intelligence Research, Hunan Normal University, ; School of Physical Education, Hunan Normal University, Changsha, China.; Key Laboratory of Sports Intelligence Research, Hunan Normal University, ; School of Educational Science, Hunan Normal University, Changsha, China.; Cognition and Human Behavior Key Laboratory of Hunan Province, Changsha, China.; School of Educational Science, Hunan Normal University, Changsha, China.; Cognition and Human Behavior Key Laboratory of Hunan Province, Changsha, China.; School of Physical Education, Hunan Normal University, Changsha, China.; Key Laboratory of Sports Intelligence Research, Hunan Normal University, ; School of Educational Science, Hunan Normal University, Changsha, China.; Cognition and Human Behavior Key Laboratory of Hunan Province, Changsha, China.","eng","Systematic Review","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","internet"
