"Title","PMID"
"Prevalence and Correlates of Exercise Addiction in the Presence vs. Absence of Indicated Eating Disorders.","33345075"
"[Psychophysiology of sports addiction (exercises addiction)].","21950095"
"Which sports are more at risk of physical exercise addiction: A systematic review.","30595420"
"[Behavioral Addictions in Psychosomatic Care].","34781382"
"Exercise addiction is associated with emotional distress in injured and non-injured regular exercisers.","30003135"
"Alexithymia, reward sensitivity and excessive exercise in non-binge-eaters versus severe binge eaters: Implications for primary and secondary exercise dependence.","35967495"
"Exercise addiction and its related factors in amateur runners.","31146551"
"Understanding exercise addiction, psychiatric characteristics and use of anabolic androgenic steroids among recreational athletes - An online survey study.","35979064"
"Validation of the exercise addiction inventory in a Danish sport context.","22882175"
"The connection between exercise addiction and orthorexia nervosa in German fitness sports.","28884261"
"Psychoeducation: a basic psychotherapeutic intervention for patients with schizophrenia and their families.","16920788"
"Preliminary evidence that exercise dependence is associated with blunted cardiac and cortisol reactions to acute psychological stress.","21145361"
"""Exercise dependence""--a problem or natural result of high activity?","22251763"
"The relationships between behavioral addictions and the five-factor model of personality.","26165928"
"The influence of physical activity on mental well-being.","10610081"
"Antecedents of Exercise Dependence in Ultra-Endurance Sports: Reduced Basic Need Satisfaction and Avoidance-Motivated Self-Control.","30131734"
"Eating disorder risk, exercise dependence, and body weight dissatisfaction among female nutrition and exercise science university majors.","26551912"
"Exercise deprivation increases negative mood in exercise-addicted subjects and modifies their biochemical markers.","26812592"
"Exercise addiction in men is associated with lower fat-adjusted leptin levels.","24926913"
"The role of age, gender, mood states and exercise frequency on exercise dependence.","25215203"
"Motivation States for Physical Activity and Sedentary Behavior: Desire, Urge, Wanting, and Craving.","33240154"
"Development and validation of the intuitive exercise scale.","27289049"
"Associations between Self-Esteem, Psychological Stress, and the Risk of Exercise Dependence.","34071108"
"The relationship between food addiction and patterns of disordered eating with exercise dependence: in amateur endurance athletes.","31654288"
"Factorial Validity and Psychometric Properties of Exercise Dependence Scale Revised Among Lebanese Exercisers.","35496217"
"Brain default mode network mediates the association between negative perfectionism and exercise dependence.","36112490"
"Passion and risk of addiction in experienced female yoga practitioners.","35952396"
"A perspective on the future role of brain pet imaging in exercise science.","26477649"
"Treatment Considerations for Compulsive Exercise in High-Performance Athletes with an Eating Disorder.","35239063"
"The Freiburg sport therapy program for eating disorders: a randomized controlled trial.","32647573"
"Exercise dependence among customers from a Parisian sport shop.","26166828"
"Exercise dependence syndrome in runners.","7809552"
"Benefits, Risks and Gender Differences in Sport, and Exercise Dependence: Key Role of Alexithymia.","35564683"
"The Relationship between Obligatory Exercise and Eating Attitudes, and the Mediating Role of Sociocultural Attitudes towards Appearance during the COVID-19 Pandemic.","34959839"
"Delay Discounting in Established and Proposed Behavioral Addictions: A Systematic Review and Meta-Analysis.","34899207"
"Relationship among body image, exercise behavior, and exercise dependence symptoms.","12210660"
"Overactivation of the Reward System and Deficient Inhibition in Exercise Addiction.","31058764"
"Exercise dependence and muscle dysmorphia in novice and experienced female bodybuilders.","25215207"
"Prevalence of Exercise Addiction Symptomology and Disordered Eating in Australian Students Studying Nutrition and Dietetics.","28551315"
"Pathological motivations for exercise and eating disorder specific health-related quality of life.","24136170"
"Physical Activity and Exercise Addiction During the Covid-19 Pandemic in Italy.","35469185"
"Morbid exercise behaviour and eating disorders: A meta-analysis.","32644935"
"Excessive exercise: from quantitative categorisation to a qualitative continuum approach.","21584916"
"Too Much of a Good Thing? Exercise Dependence in Endurance Athletes: Relationships with Personal and Social Resources.","33799357"
"Verification of causal relationships between passion, social behavior and the exercise dependence of athletes.","35230072"
"Cardiorespiratory Coordination in Hypercapnic Test Before and After High-Altitude Expedition.","34108888"
"Using Exercise to Ward Off Depression.","29272180"
"Exercise Behaviour and Body Esteem of Gym-Goers in India.","37063691"
"Risk of Low Energy Availability, Disordered Eating, Exercise Addiction, and Food Intolerances in Female Endurance Athletes.","35592590"
"Exercise addiction: a study of eating disorder symptoms, quality of life, personality traits and attachment styles.","24342179"
"Psychologic aspects of exercise.","2015642"
"Physical exercise and psychological well being: a critical review.","9631216"
"The Expanded Exercise Addiction Inventory (EAI-3): Towards Reliable and International Screening of Exercise-Related Dysfunction.","37363769"
"Prevalence of Risk for Exercise Dependence: A Systematic Review.","30374944"
"Relating Compulsivity and Impulsivity With Severity of Behavioral Addictions: A Dynamic Interpretation of Large-Scale Cross-Sectional Findings.","35782446"
"Body image and body change behaviors associated with orthorexia symptoms in males.","32460205"
"Conceptualizing primary and secondary pathological exercise using available measures of excessive exercise.","27203379"
"Latent profile analysis of exercise addiction symptoms in Brazilian adolescents: Association with health-related variables.","32421607"
"Motivation and exercise dependence: a study based on self-determination theory.","22808718"
"Prevalence of exercise dependence and other behavioral addictions among clients of a Parisian fitness room.","18555055"
"Dependence and physical exercise: Spanish validation of the Exercise Dependence Scale-Revised (EDS-R).","21568198"
"The ""Journal of Functional Morphology and Kinesiology"" Journal Club Series: Highlights on Recent Papers in Overtraining and Exercise Addiction.","33467383"
"Predictors of tanning dependence in white non-Hispanic females and males.","28129487"
"Unraveling exercise addiction: the role of narcissism and self-esteem.","25405056"
"Passion for Academics and Problematic Health Behaviors.","28515838"
"The pathological status of exercise dependence.","10786869"
"Body trust as a moderator of the association between exercise dependence and suicidality.","29957375"
"Motives for exercise participation as predictors of exercise dependence among endurance athletes.","12032421"
"The continuum model of obligatory exercise: a preliminary investigation.","17188123"
"Diagnostic criteria for exercise dependence in women.","14514528"
"Gender and Black-White Race Differences in Young Adult Exercise Dependence Prevalence and Associated Disordered Eating.","32809923"
"Pilot Study of Endurance Runners and Brain Responses Associated with Delay Discounting.","28966709"
"FACTORIAL VALIDITY OF THE KOREAN VERSION OF THE EXERCISE DEPENDENCE SCALE-REVISED.","26682605"
"Psychobiological mechanisms of exercise dependence.","17503874"
"Exercise ""addiction"" in anorexia nervosa: model development and pilot data.","15208508"
"Scores on exercise dependence among dancers.","8483663"
"Problematic usage of the internet and eating disorder and related psychopathology: A multifaceted, systematic review and meta-analysis.","33713700"
"Prevalence and Association between Exercise Dependence and Eating Disorder Risk in Collegiate Student-Athletes.","36827616"
"Effects of Mindfulness on Obligatory Exercise During the Return of Injured Athletes to Sports: The Mediating Roles of Self-Criticism and Competitive State Anxiety.","37334404"
"Exercise addiction in Spanish athletes: Investigation of the roles of gender, social context and level of involvement.","25215208"
"Food addiction and other addictive behaviours in bariatric surgery candidates.","30094889"
"Alike and different: Associations between orthorexic eating behaviors and exercise addiction.","33955559"
"The Relationship of Self-Presentation, Psychological Needs, and Exercise Dependence in College Students With Overweight.","33551935"
"Adherence to cultural values and the internalization of sociocultural appearance ideals are associated with exercise dependence symptoms in Asian/Asian American men.","33246300"
"The importance of the function of exercise in the relationship between obligatory exercise and eating and body image concerns.","19962122"
"The frontal executive function in exercise addicts, moderate exercisers, and exercise avoiders.","27548514"
"The psychometric evaluation of the Revised Exercise Addiction Inventory: Improved psychometric properties by changing item response rating.","30920295"
"The obligatory exerciser: assessing an overcommitment to exercise.","20086364"
"Dataset for estimation of muscle Dysmorphia in individuals from Colombia.","32671163"
"The moderating effect of gender on ideal-weight goals and exercise dependence symptoms.","26165771"
"The Relationship between Alexithymia, Dysmorphic Concern, and Exercise Addiction: The Moderating Effect of Self-Esteem.","34834464"
"Exercise Addiction Prevalence and Correlates in the Absence of Eating Disorder Symptomology: A Systematic Review and Meta-analysis.","32496431"
"On the pitfalls of conceptualizing excessive physical exercise as an addictive disorder: Commentary on Dinardi et al. (2021).","35234660"
"Normal bone mineral density and bone microarchitecture in adult males with high and low risk of exercise addiction.","36451934"
"The effect of exercise absence on affect and body dissatisfaction as moderated by obligatory exercise beliefs and eating disordered beliefs and behaviors.","22930654"
"Psychological impact of COVID-19 restrictions among individuals at risk of exercise addiction and their socio-demographic correlates: A Saudi Arabian survey study.","35283613"
"Correspondence between alternate measures of maladaptive exercise, and their associations with disordered eating symptomatology.","25215197"
"What predicts drive for muscularity in college students?","21741024"
"The exercise addiction inventory: a quick and easy screening tool for health practitioners.","15911594"
"A study on the relationship between exercise addiction, abnormal eating attitudes, anxiety and depression among athletes in Israel.","30238779"
"Exercise dependence and attitudes toward eating among young adults.","15000981"
"Obligatory exercise and eating pathology in college females: replication and development of a structural model.","17606231"
"Sport specificity of mental disorders: the issue of sport psychiatry.","24091603"
"Treatment of compulsive exercise in eating disorders and muscle dysmorphia: protocol for a systematic review.","33568203"
"Excessive exercise in eating disorder patients and in healthy women.","19221911"
"Which dimensions of impulsivity are related to problematic practice of physical exercise?","28494647"
"Relationship among sex, imagery, and exercise dependence symptoms.","12079258"
"Exercise dependence score in patients with longstanding eating disorders and controls: the importance of affect regulation and physical activity intensity.","21584917"
"Severity of behavioral addiction symptoms among young adults using non-prescribed sedatives/hypnotics.","36941849"
"Using Social Network Analysis to Better Understand Compulsive Exercise Behavior Among a Sample of Sorority Members.","28169567"
"An empirical investigation of dance addiction.","25951077"
"Examining exercise dependence symptomatology from a self-determination perspective.","17035261"
"Remission of Food Addiction Does Not Induce Cross-Addiction after Sleeve Gastrectomy and Gastric Bypass: A Prospective Cohort Study.","32369811"
"Physical activity and exercise dependence during inpatient treatment of longstanding eating disorders: an exploratory study of excessive and non-excessive exercisers.","19839057"
"Regional gray matter volume associated with exercise dependence: A voxel-based morphometry study.","34236128"
"Exercise addiction risk and health in male and female amateur endurance cyclists.","28358644"
"Gender differences in exercise dependence and eating disorders in young adults: a path analysis of a conceptual model.","25379689"
"An international cross-sectional investigation on social media, fitspiration content exposure, and related risks during the COVID-19 self-isolation period.","35093805"
"Symptoms of exercise dependence and physical activity in students.","18380126"
"Psychometric examination and factorial validity of the Exercise Dependence Scale-Revised in Italian exercisers.","26165606"
"Associations Between C-Reactive Protein Levels, Exercise Addiction, and Athlete Burnout in Endurance Athletes.","34149506"
"Body image dissatisfaction among males across the lifespan: a review of past literature.","15193964"
"Gambling disorder and comorbid behavioral addictions: Demographic, clinical, and personality correlates.","31951870"
"Contrasting gender differences on two measures of exercise dependence.","18308882"
"Contextualising over-engagement in work: Towards a more global understanding of workaholism as an addiction.","26165458"
"Do It, Don't Feel It, and Be Invincible: A Prolog of Exercise Addiction in Endurance Sports.","31920780"
"The emergence of Exercise Addiction, Body Dysmorphic Disorder, and other image-related psychopathological correlates in fitness settings: A cross sectional study.","30943200"
"Intervention Effects of Motivation Interviewing Chinese Modified on the Mental Health of College Students with Exercise Dependence.","31001711"
"A cross-cultural re-evaluation of the Exercise Addiction Inventory (EAI) in five countries.","27747842"
"Relationships between personality traits and disordered eating among Chinese female exercisers: the role of symptoms of exercise dependence and obsessive-compulsiveness.","36397179"
"Spanish adaptation and validation of the Exercise Addiction Inventory (EAI).","23910754"
"Exercise dependence: when runners don't know when to quit.","17630515"
"The use of supplements and performance and image enhancing drugs in fitness settings: A exploratory cross-sectional investigation in the United Kingdom.","28657184"
"Body and appearance-related self-conscious emotions and exercise addiction in Brazilian adolescents: A person-centred study.","33541220"
"Motivational and psychological correlates of bodybuilding dependence.","25317342"
"A Polymeric Bilayer Multi-Legged Soft Millirobot with Dual Actuation and Humidity Sensing.","33799694"
"Relationships between Behavioural Addictions and Psychiatric Disorders: What Is Known and What Is Yet to Be Learned?","28439243"
"[Relationship between exercise dependence and big five personality].","20620263"
"Identifying the Incidence of Exercise Dependence Attitudes, Levels of Body Perception, and Preferences for Use of Fitness Technology Monitoring.","30469525"
"An update on the definition of ""excessive exercise"" in eating disorders research.","16231344"
"Extraversion and exercise addiction.","10022080"
"[A functional magnetic resonance imaging study of exercise addiction].","31550801"
"A study on the relationship between compulsive exercise, depression and anxiety.","26690627"
"The Thin Ideal and Attitudes towards Appearance as Correlates of Exercise Addiction among Sporty People during the COVID-19 Pandemic.","35735397"
"The use of steroids by gym athletes: an attempt to diagnose the problem scale and possible causes.","28597613"
"The Mediating Role of Eating Attitudes in Sociocultural Attitudes toward the Body in Predicting Obligatory Exercise among Young People: A Polish and Chinese Comparison.","36839311"
"Exercise dependence: a problem for sports physiotherapists.","11676672"
"The role of the orbitofrontal cortex in exercise addiction and exercise motivation: A brain imaging study based on multimodal magnetic resonance imaging.","36638963"
"""If it's not Iron it's Iron f*cking biggest Ironman"": personal trainers's views on health norms, orthorexia and deviant behaviours.","28826371"
"Eating disorder symptoms in middle-aged and older men.","27173753"
"Personality characteristics and psychological distress associated with primary exercise dependence: an exploratory study.","21459457"
"Clinical features of children and adolescents with anorexia nervosa and problematic physical activity.","33677778"
"Does exercise deprivation increase the tendency towards morphine dependence in rats?","24494104"
"Examining the relationship between fitness-related self-conscious emotions, disordered eating symptoms, and morbid exercise behavior: An exploratory study.","31545098"
"Predictors of excessive exercise in anorexia nervosa.","20965301"
"Risk for exercise dependence, eating disorder pathology, alcohol use disorder and addictive behaviors among clients of fitness centers.","26690622"
"Understanding the influence of irrational beliefs and body image inflexibility on exercise dependence and psychological well-being: A latent profile analysis approach.","37163462"
"FOXN3 and GDNF Polymorphisms as Common Genetic Factors of Substance Use and Addictive Behaviors.","35629112"
"Why do we climb mountains? An exploration of features of behavioural addiction in mountaineering and the association with stress-related psychiatric disorders.","35980451"
"Exercise dependence: the relationship between two measures.","8724903"
"Athletic identity and disordered eating in obligatory and non-obligatory runners.","21644168"
"The mediating effect of body appreciation between muscle dysmorphia and bulimia nervosa among Lebanese adolescents.","37081413"
"Exercise dependence and the drive for muscularity in male bodybuilders, power lifters, and fitness lifters.","20207599"
"Investigating anabolic-androgenic steroid dependence and muscle dysmorphia with network analysis among male weightlifters.","37193971"
"My mother told me: the roles of maternal messages, body image, and disordered eating in maladaptive exercise.","26545594"
"Obsessive passion: a dependency associated with injury-related risky behaviour in dancers.","24016203"
"What position do you play? Eating disorder pathology among rugby players, and the understudied role of player position.","30070382"
"Fitness-Related Self-Conscious Emotions and Risk for Exercise Addiction: Examining the Mediating Role of Passion.","32473581"
"Muscle dysmorphia: risk may be influenced by goals of the weightlifter.","23302755"
"Validation and measurement invariance of the Muscularity-Oriented Eating Test among Brazilian men and women.","35277978"
"Behavioural addictions in adolescents and young adults: results from a prevalence study.","20559694"
"Eating disorders and exercise dependence in triathletes.","16864244"
"Effects of abstinence from habitual involvement in regular exercise on feeling states: an ecological momentary assessment study.","17535493"
"Exercise and eating disorder symptoms among young females.","11300543"
"Impulsivity and compulsivity as parallel mediators of emotion dysregulation in eating-related addictive-like behaviors, alcohol use, and compulsive exercise.","34928542"
"Does ""excessive"" or ""compulsive"" best describe exercise as a symptom of bulimia nervosa?","15991218"
"Personality Traits Associated with the Risk of Exercise Dependence in Ultraendurance Athletes: A Cross-Sectional Study.","36673797"
"Exercise dependence among competitive power lifters.","9656313"
"Maladaptive perfectionism as mediator among psychological control, eating disorders, and exercise dependence symptoms in habitual exerciser.","28092194"
"Correlates of drive for muscularity: the role of anthropometric measures and psychological factors.","19786513"
"Mood changes after maximal exercise testing in subjects with symptoms of exercise dependence.","15446662"
"Muscle Dysmorphic Disorder Inventory (MDDI): Validation of a German version with a focus on gender.","30444914"
"Temperament and risk for exercise dependence: results of a pilot study in female patients with eating disorders compared to elite athletes.","26228304"
"Exercise dependence, eating disorder symptoms and biomarkers of Relative Energy Deficiency in Sports (RED-S) among male endurance athletes.","30792881"
"Physical Activity and Health Perception in Aging: Do Body Mass and Satisfaction Matter? A Three-Path Mediated Link.","27611689"
"Compulsive exercise and its relationship with mental health and psychosocial wellbeing in recreational exercisers and athletes.","37296060"
"Prevalence and correlates of body dysmorphic disorder in health club users in the presence vs absence of eating disorder symptomology.","32965636"
"Body dissatisfaction, excessive exercise, and weight change strategies used by first-year undergraduate students: comparing health and physical education and other education students.","28392918"
"Psychological aspects of staleness and dependence on exercise.","1894392"
"[Confirmative study of a French version of the Exercise Dependence Scale-revised with a French population].","19068338"
"[Psychological distress and personality characteristics among individuals with primary exercise dependence].","23748722"
"Development and evaluation of an adapted physical activity program in anorexia nervosa inpatients: A pilot study.","32969104"
"Selection-, age-, and exercise-dependence of skeletal muscle gene expression patterns in a rat model of metabolic fitness.","27637250"
"Measurement of exercise dependence in bodybuilders.","9638035"
"Self-compassion: a potential resource for young women athletes.","21451173"
"Beef extract supplementation increases leg muscle mass and modifies skeletal muscle fiber types in rats.","16967762"
"Motivational processes associated with unhealthy body change attitudes and behaviours.","17606241"
"Eating disorder-specific health-related quality of life and exercise in college females.","21384263"
"Types of exercise and the relationship between body image dissatisfaction and compulsive exercise behaviors.","35666583"
"Energy conservation and exercise dependence: a sympathetic arousal hypothesis.","3574055"
"Social physique anxiety and disordered eating: what's the connection?","9468735"
"Exercise dependence of N-terminal pro-brain natriuretic peptide in patients with precapillary pulmonary hypertension.","22327025"
"Co-occurrence of alcohol use disorder and behavioral addictions: relevance of impulsivity and craving.","25630963"
"Running free: embracing a healthy lifestyle through distance running.","21213563"
"Obsessive healthy eating and orthorexic eating tendencies in sport and exercise contexts: A systematic review and meta-analysis.","33650987"
"Exercise and Use of Enhancement Drugs at the Time of the COVID-19 Pandemic: A Multicultural Study on Coping Strategies During Self-Isolation and Related Risks.","33776822"
"Implementation of a dissonance-based, eating disorder prevention program in Southern, all-female high schools.","31085488"
"Mice from lines selectively bred for high voluntary wheel running exhibit lower blood pressure during withdrawal from wheel access.","23458632"
"The Role of Ego Networks in Compulsive Exercise Behavior Among a Sample of College Sorority Women.","30124105"
"Occurrence of exercise dependence in a college-aged population.","15029944"
"Male Weight Trainers' Body Dissatisfaction and Exercise Dependence: Mediating Role of Muscularity Drive.","30360688"
"Opposite effects of catalase and MnSOD ectopic expression on stress induced defects and mortality in the desmin deficient cardiomyopathy model.","28629836"
"Primary and secondary exercise dependence in a community-based sample of road race runners.","24197714"
"Ready, set, …and difficultly slowing down: What role does alexithymia, emotional regulation and interoceptive awareness play in exercise dependence?","37311393"
"Changes in body dysmorphic disorder, eating disorder, and exercise addiction symptomology during the COVID-19 pandemic: A longitudinal study of 319 health club users.","33652248"
"Exploring the Relationship Between Mental Well-Being, Exercise Routines, and the Intake of Image and Performance Enhancing Drugs During the Coronavirus Disease 2019 Pandemic: A Comparison Across Sport Disciplines.","34295291"
"Validity and factor structure of the bodybuilding dependence scale.","15039255"
"Disordered eating in men: a look at perceived stress and excessive exercise.","18612249"
